timestamp,track_sensors,speed,accel,brake,steer,gear,rpm,track_pos,angle,damage
1746896785.5861132,"3.90105,4.02403,4.46953,5.44307,7.62296,10.996,14.3461,20.8601,38.7501,200.0,109.996,50.5349,32.9655,24.6,16.59,11.6128,9.42698,8.41639,8.10005",38.60119875310983,1.0,0.0,0.0,1,6797.07,0.349885,-0.0135671,0.0
1746896785.6489882,"3.8919,4.01452,4.45888,5.42995,7.60424,10.9683,14.3091,20.8041,38.6345,200.0,110.217,50.6121,33.0111,24.6324,16.6107,11.6267,9.438,8.42606,8.10922",41.280772576755965,1.0,0.0,0.0,1,8571.25,0.351411,-0.0136315,0.0
1746896785.7068746,"3.88275,4.00504,4.44828,5.41694,7.58578,10.9412,14.2732,20.7502,38.5263,200.0,110.41,50.6835,33.0543,24.6634,16.6308,11.6403,9.44891,8.43568,8.11837",44.04356446809927,1.0,0.0,0.0,1,9345.19,0.352936,-0.0136773,0.0
1746896785.7724667,"3.87127,3.99326,4.43528,5.40123,7.56409,10.9105,14.2339,20.6951,38.4343,200.0,110.479,50.7371,33.0935,24.6942,16.6525,11.6561,9.46194,8.44746,8.12984",47.00055856736545,1.0,0.0,0.0,1,9511.4,0.354848,-0.0136196,0.0
1746896785.8379676,"3.85918,3.98075,4.42133,5.38416,7.53997,10.8754,14.1875,20.6263,38.2995,200.0,110.702,50.8248,33.1478,24.7337,16.6785,11.6739,9.47623,8.46012,8.14194",49.985162464787734,1.0,0.0,0.0,1,9530.82,0.356863,-0.0136587,0.0
1746896785.905466,"3.84661,3.9678,4.40698,5.36674,7.5157,10.8406,14.1424,20.5616,38.1833,200.0,110.839,50.8961,33.196,24.7702,16.7035,11.6916,9.49074,8.47313,8.15451",52.93366786234813,1.0,0.0,0.0,1,9362.65,0.358958,-0.0136358,0.0
1746896785.9715252,"3.83251,3.95326,4.39082,5.34706,7.48813,10.8008,14.0905,20.486,38.0428,200.0,111.033,50.9846,33.2536,24.8132,16.7325,11.7119,9.50716,8.48778,8.16861",55.83606025462955,1.0,0.0,0.0,1,9396.01,0.361308,-0.0136372,0.0
1746896786.0334597,"3.8184,3.93873,4.37471,5.32747,7.46078,10.7615,14.0395,20.4124,37.9091,200.0,111.199,51.0674,33.3088,24.8548,16.7609,11.7319,9.52347,8.5024,8.18271",58.73873635751899,1.0,0.0,0.0,1,9301.05,0.363659,-0.0136206,0.0
1746896786.1014884,"3.80351,3.9234,4.35773,5.30687,7.43212,10.7205,13.9864,20.3365,37.7741,200.0,111.35,51.1495,33.3649,24.8976,16.7903,11.7528,9.54061,8.51779,8.1976",61.59071564100662,1.0,0.0,0.0,1,9500.34,0.36614,-0.0135862,0.0
1746896786.1676843,"3.78739,3.90681,4.33935,5.28455,7.40102,10.676,13.9287,20.2537,37.6257,200.0,111.521,51.2401,33.4264,24.9443,16.8224,11.7756,9.55919,8.53445,8.21371",64.42029995269071,1.0,0.0,0.0,1,9356.04,0.368826,-0.0135547,0.0
1746896786.238432,"3.77128,3.89025,4.32104,5.2624,7.37034,10.6324,13.8727,20.1745,37.49,200.0,111.64,51.3198,33.4833,24.9885,16.8534,11.7979,9.57756,8.55104,8.22982",67.19458804624026,1.0,0.0,0.0,1,9484.19,0.371511,-0.0134889,0.0
1746896786.3038797,"3.75442,3.87293,4.30188,5.2392,7.33816,10.5866,13.8137,20.0907,37.3449,200.0,111.777,51.4057,33.5438,25.0353,16.8861,11.8213,9.59683,8.5684,8.24666",69.92398708194004,1.0,0.0,0.0,1,9453.7,0.374319,-0.0134284,0.0
